id,exam_id,statement,area,correct,alternative_a,alternative_b,alternative_c,alternative_d,created_at,updated_at,tags,number,confidence,source,embedding
531ad933-e033-823f-8f34-61de8ecf802e,2409242a-96d9-88eb-bc25-d63b972f946f,"Durante muitos anos, João representou Pedro, na condição de seu advogado, em diversas causas. Recentemente, após encerrados todos os vínculos contratuais existentes entre si, Pedro passou a ser investigado pelo suposto cometimento de ilícitos tributários. Sobre esse contexto, de acordo com o Estatuto da Ordem e com o Código de Ética e Disciplina da Ordem dos Advogados do Brasil, assinale a afirmativa correta.",etica_profissional,A,"João não poderá ser obrigado a depor como testemunha no curso de eventual processo judicial em face de Pedro, ainda que este expressamente o autorize ou solicite o depoimento do ex-advogado.","João não poderá ser obrigado a depor como testemunha no curso de eventual processo judicial em face de Pedro, exceto se este expressamente o autorizar, ou no caso de solicitação do próprio ex-constituinte.",João poderá ser obrigado a depor sobre fatos que constituam sigilo profissional caso seu depoimento seja considerado imprescindível para a instrução em processos criminais que apurem a prática de crimes dolosos contra a vida.,"Considerando que a investigação se iniciou após a extinção da relação profissional existente entre João e Pedro, não há qualquer prerrogativa em favor de João que o escuse da obrigação de depor como testemunha no curso de processo judicial sobre fato relacionado com pessoa de quem já foi advogado.",2026-04-17 18:15:02.507069 +00:00,2026-04-18 18:57:12.207262 +00:00,"[""sigilo profissional"", ""dever de sigilo"", ""testemunho do advogado"", ""Código de Ética OAB"", ""ex-cliente""]",6,0.95,initial,
22227938-15e9-818d-b097-a8f1347ba549,2409242a-96d9-88eb-bc25-d63b972f946f,"Carlos Frederico, Deputado Estadual no Estado Alfa, apresentou projeto de lei que versa sobre tema que, embora considerado de grande relevância, não se enquadra no rol de matérias de competência legislativa expressa de qualquer dos entes federativos (União, Estados, Distrito Federal e Municípios). Por essa razão, alguns dos seus colegas deputados suscitaram a possível incompetência da Assembleia Legislativa de Alfa para legislar sobre o tema. Para esclarecer a dúvida, o Procurador-Geral da Assembleia Legislativa foi chamado a se manifestar. Assinale a opção que apresenta, segundo o sistema jurídico- constitucional brasileiro, o esclarecimento prestado.",direito_constitucional,A,A Assembleia Legislativa do Estado Alfa pode legislar sobre a matéria.,"O projeto de lei é inconstitucional, porque a competência legislativa sobre a matéria é exclusiva da União.","A omissão constitucional permite concluir que se está diante de matéria de interesse local, de competência municipal.","A constitucionalidade do projeto de lei somente será reconhecida se, aprioristicamente, a Assembleia Legislativa de Alfa solicitar autorização ao Congresso Nacional para a respectiva tramitação.",2026-04-17 18:15:02.507129 +00:00,2026-04-18 18:57:12.207255 +00:00,"[""competência legislativa"", ""federalismo"", ""Assembleia Legislativa"", ""competência residual"", ""repartição de competências""]",14,0.95,initial,
0c987157-801c-8497-88b4-98f67e0d6a68,2409242a-96d9-88eb-bc25-d63b972f946f,"Mariana, que nasceu no Brasil, decidiu adquirir a nacionalidade de um país asiático. Embora este país não tivesse imposto condições para sua permanência no respectivo território ou para o exercício dos direitos civis, ela acreditava que essa decisão facilitaria sua circulação pelo continente asiático, já que tinha o propósito de explorar vários sítios montanhosos. No entanto, ao retornar ao Brasil neste mês, Mariana foi informada de que essa escolha pode resultar na perda de sua nacionalidade brasileira. Preocupada, ela consultou você, como advogado(a), para esclarecer a sua situação, explicando que nunca realizou qualquer pedido expresso para abdicar da nacionalidade brasileira. Sobre a situação de Mariana, de acordo com o sistema jurídico- constitucional brasileiro, assinale a afirmativa correta.",direito_constitucional,A,"Ela mantém a nacionalidade brasileira, pois, no caso em análise, apenas o pedido expresso de perda da nacionalidade pode gerar tal consequência.","Ela não perde a nacionalidade brasileira, desde que comunique previamente ao governo brasileiro que não deseja renunciar a ela ao adquirir a nova nacionalidade.","Ela perde a nacionalidade brasileira apenas se deixar de exercer direitos políticos e civis no Brasil, como o voto ou a manutenção de propriedades, após adquirir a nova nacionalidade.","Ela perde a nacionalidade brasileira, pois ao adquirir voluntariamente outra nacionalidade, sem imposição do Estado estrangeiro, ela perde automaticamente a nacionalidade originária.",2026-04-17 18:15:02.507144 +00:00,2026-04-18 18:57:12.207252 +00:00,"[""nacionalidade"", ""perda de nacionalidade"", ""naturalização voluntária"", ""art. 12 CRFB/88"", ""dupla nacionalidade""]",16,0.95,initial,
fec5299b-edec-82eb-9a9c-35adf1ac16f7,2409242a-96d9-88eb-bc25-d63b972f946f,"De acordo com a jurisprudência da Corte Interamericana de Direitos Humanos, em relação ao Direito à Proteção Judicial, previsto no Art. 25 do Pacto de São José da Costa Rica, assinale a afirmativa correta.",direitos_humanos,A,"O direito à proteção judicial não se exaure na prestação da tutela judicial cognitiva, sendo imprescindível que o Estado garanta os meios para executar, de maneira efetiva, as suas decisões definitivas.","Trata-se de direito que impõe obrigação meramente instrumental aos Estados-parte. Nesse sentido, é suficiente a previsão de recursos no plano formal para que a garantia seja considerada efetivamente observada.","Com vistas à preservação da soberania dos Estados-parte, caso sejam necessários esclarecimentos quanto à violação ou não por determinado Estado, de suas obrigações internacionais em virtude das atuações de seus órgãos judiciais, não poderá a Corte IDH examinar os processos judiciais internos, devendo se valer de outros elementos de análise.","Nos casos em que se verificou uma situação de graves violações a Direitos Humanos, é obrigação do Estado-parte promover a devida apuração e responsabilização de todos os envolvidos, sejam autoridades oficiais ou particulares. Admite- se, como única justificativa legítima ao não sancionamento dos responsáveis, a concessão de anistia, quando prevista em lei, devidamente aprovada pelo Poder Legislativo competente.",2026-04-17 18:15:02.507165 +00:00,2026-04-18 18:57:12.207275 +00:00,"[""Corte IDH"", ""proteção judicial"", ""Pacto de São José"", ""art. 25 CADH"", ""efetividade dos recursos""]",18,0.95,initial,
3008ac99-03c7-86b6-a9b8-aa3b6d68098c,2409242a-96d9-88eb-bc25-d63b972f946f,"Apesar de todas as despesas realizadas no primeiro semestre do ano pela Secretaria de Obras do Estado Alfa estarem devidamente previstas na sua lei orçamentária anual, o procedimento formal para sua realização não vinha atendendo integralmente as etapas e regras da legislação vigente, uma vez que todos os pagamentos aos fornecedores e empreiteiros estavam sendo realizados de maneira direta e antecipada ao vencedor da licitação, logo após a conclusão do edital de licitação. Diante desse cenário, à luz da Lei nº 4.320/1964, assinale a afirmativa correta.",direito_financeiro,A,"Inicialmente deve ser feito o empenho da despesa contratada e, em seguida, salvo casos especiais previstos em legislação específica, a emissão da nota de empenho; após a verificação da entrega do material e da conclusão integral da obra deve haver a liquidação; por último, será emitida a ordem de pagamento para a empresa credora.","Após a entrega do material e a conclusão da obra certificada pelo servidor público responsável, será emitida a ordem de pagamento, a qual será utilizada pelo credor para sacar o valor devido na instituição bancária oficial, não sendo nos dias de hoje mais necessário o empenho e a liquidação.","Tendo havido licitação regular para a contratação de uma empresa para a realização de obras, sendo esta de notória reputação, ficam dispensados empenho e a liquidação, bastando que seja assinado o contrato da obra e apresentada a planilha de custos para que o pagamento seja feito antecipadamente, ficando a contratada responsável pela imediata devolução caso a obra não seja concluída.","Após a realização da licitação regular e contratação formal, mas antes do início da obra, deverá ser obtida autorização prévia do Tribunal de Contas para que este órgão fiscalizador realize o empenho e emita a nota de empenho; em seguida, o órgão contratante deverá acompanhar a entrega do material e a realização da obra, ficando a cargo deste apenas a liquidação e emissão da ordem de pagamento.",2026-04-17 18:15:02.507201 +00:00,2026-04-18 18:57:12.207257 +00:00,"[""Lei 4.320/1964"", ""empenho"", ""liquidação"", ""despesa pública"", ""execução orçamentária""]",23,0.93,initial,
ee0f9319-9204-8100-b9b9-7434d33fb489,2409242a-96d9-88eb-bc25-d63b972f946f,"Hector, cidadão espanhol, chega ao Brasil, em janeiro de 2024, para passar as férias de verão em Salvador. Contudo, é proibido de ingressar no país pela Polícia Federal do Aeroporto Internacional de Salvador, porque, em janeiro de 2020, Hector foi expulso do Brasil e tal medida fora conjugada com o impedimento de reingresso por cinco anos. Sobre a hipótese apresentada, assinale a opção que indica, corretamente, a medida de retirada compulsória a ser aplicada a Hector.",direito_internacional,D,Extradição.,Expulsão.,Deportação.,Repatriação.,2026-04-17 18:15:02.507186 +00:00,2026-04-18 18:57:12.207274 +00:00,"[""Lei de Migração"", ""expulsão"", ""deportação"", ""repatriação"", ""estrangeiro""]",21,0.88,initial,
d3d87485-809f-8506-90e0-3c8cdef455b5,2409242a-96d9-88eb-bc25-d63b972f946f,"Matheus, servidor público federal estável, ocupante de cargo público no Ministério do Meio Ambiente, externou o desejo de concorrer, nas próximas eleições, ao cargo de Prefeito do Município Alfa, cidade onde nasceu. Encorajado pelos amigos, Matheus, leigo na seara jurídica, entrou em contato com você para que, na qualidade de advogado(a), o orientasse sobre o exercício do mandato de prefeito e sua condição de servidor público federal. Nesse cenário, considerando as disposições da Lei nº 8.112/1990, que dispõe sobre o regime jurídico dos servidores civis da União, das autarquias e das funções públicas federais, assinale a afirmativa correta.",direito_administrativo,A,"Investido no mandato de Prefeito do Município Alfa, Matheus ficará afastado do cargo público ocupado no Ministério do Meio Ambiente, sendo-lhe facultado optar pela sua remuneração.","Como os servidores públicos federais não podem dispor de filiação político-partidária, Matheus deverá exonerar-se do cargo público ocupado no Ministério do Meio Ambiente para que possa concorrer nas eleições municipais.","Havendo compatibilidade de horários e sendo investido no mandato de Prefeito do Município Alfa, Matheus perceberá as vantagens do cargo público ocupado no Ministério do Meio Ambiente, sem prejuízo da remuneração do cargo eletivo.","Matheus, a partir do dia primeiro de janeiro do ano da eleição, terá direito, por se tratar de servidor público federal estável, à licença para o exercício de atividade política, que perdurará até o dia subsequente à data da eleição, assegurados os vencimentos do cargo efetivo.",2026-04-17 18:15:02.507277 +00:00,2026-04-18 18:57:12.207272 +00:00,"[""servidor público federal"", ""mandato eletivo"", ""afastamento"", ""Lei 8.112/1990"", ""prefeito""]",33,0.93,initial,
2c8b092b-2fd4-816e-989b-ae1359cfa7b7,2409242a-96d9-88eb-bc25-d63b972f946f,"Gustavo, viúvo, é pai de Heitor e Gabriela. Gustavo tem uma relação harmoniosa com sua filha e extremamente conturbada com o filho. Por essa razão, Gustavo doou para sua filha uma casa que, ao tempo da liberalidade, correspondia a uma pequena fração de seu patrimônio. No contrato de doação, inexistiu qualquer cláusula especial. Dois anos após o referido contrato, Gustavo elaborou seu testamento, dispensando Gabriela de colacionar o bem. Com a morte de Gustavo e a abertura de seu testamento, Heitor está questionando a validade do contrato de doação e da dispensa de colação. Sobre a situação apresentada, assinale a afirmativa correta.",direito_civil,A,"O contrato de doação é válido, e Gabriela está dispensada de colacionar o bem por força do testamento.","O contrato de doação é válido, mas a dispensa de colação é nula. Essa dispensa só pode ocorrer no próprio contrato de doação.","O contrato de doação é nulo, uma vez que a doação de ascendente para um descendente exige o consentimento dos demais descendentes.","O contrato de doação é anulável, uma vez que a doação de ascendente para um descendente exige o consentimento dos demais descendentes.",2026-04-17 18:15:02.507324 +00:00,2026-04-18 18:57:12.207257 +00:00,"[""doação"", ""colação"", ""sucessões"", ""testamento"", ""herdeiros necessários""]",40,0.95,initial,
50561f2d-3635-80f6-8438-2f982e44703f,2409242a-96d9-88eb-bc25-d63b972f946f,"Dagoberto celebrou contrato por meio do qual se comprometeu a comprar a casa de Marina, se seu investimento em ações atingisse um rendimento acima de 10% no dia 20 daquele mês. No dia indicado por Dagoberto, restou comprovado que suas ações renderam 15%, mas ele se negou a comprar o imóvel. Em razão disso, Marina procurou você, como advogado(a), para saber como proceder frente ao caso narrado. Assinale a opção que indica a correta orientação jurídica que você prestou.",direito_civil,C,"Ela pode exigir a compra da casa, porque o encargo foi cumprido.","Ela não pode exigir a compra da casa, por se tratar de termo incerto.","Ela pode exigir a compra da casa, já que se implementou a condição suspensiva.","Ela não pode exigir a compra da casa, pois a condição do negócio é puramente potestativa.",2026-04-17 18:15:02.507305 +00:00,2026-04-18 18:57:12.207261 +00:00,"[""negócio jurídico"", ""condição suspensiva"", ""condição potestativa"", ""termo incerto"", ""teoria geral dos contratos""]",37,0.97,initial,
916e0763-cdfc-8330-a6e1-4d73442a955d,2409242a-96d9-88eb-bc25-d63b972f946f,"No último domingo, após uma partida de futebol, Ariano ofereceu carona em seu carro a João, seu fraterno amigo. Ao transitar por certa avenida em velocidade muito acima da permitida, o veículo conduzido por Ariano colidiu com um poste. João, com a colisão, sofreu graves lesões por todo corpo, tendo inclusive que amputar uma perna. A esposa de João, que está grávida, ficou extremamente abalada, encontrando-se internada em Unidade de Terapia Intensiva em um hospital público. A respeito do tema da responsabilidade civil de indenizar, com base nas súmulas do Superior Tribunal de Justiça, assinale a afirmativa correta.",direito_civil,A,"É possível a cumulação das indenizações de dano estético e dano moral eventualmente sofridos por João, em razão das graves lesões sofridas no acidente.","A legitimidade para pleitear a indenização por dano moral é exclusiva de João, sendo inadmissível que sua esposa venha a pleitear perdas e danos pelo acidente.","Mesmo que o transporte realizado por Ariano tenha sido desinteressado e de simples cortesia, ele responde objetivamente pelos danos sofridos por João.","Como se trata de responsabilidade civil extracontratual, os eventuais danos sofridos por João geram juros moratórios e correção monetária a partir do trânsito em julgado da sentença.",2026-04-17 18:15:02.507317 +00:00,2026-04-18 18:57:12.207268 +00:00,"[""responsabilidade civil"", ""dano moral"", ""dano estético"", ""transporte gratuito"", ""súmulas STJ""]",39,0.95,initial,
e82d0737-c9dc-8e73-a825-677d87b08873,2409242a-96d9-88eb-bc25-d63b972f946f,"A sociedade empresária Brasilândia Materiais de Construção contraiu empréstimo junto ao Banco Figueirão S.A. garantido pela alienação fiduciária de seis veículos automotores. O contrato tem prazo de vigência de 36 meses e, após o decurso de 17 meses, a devedora fiduciante deixou de pagar as prestações do empréstimo, sendo a mora comprovada por carta registrada com aviso de recebimento devidamente entregue. Diante da mora no adimplemento das obrigações contratuais, assinale a opção que indica a prerrogativa que o Banco Figueirão tem, na condição de proprietário fiduciário dos veículos automotores.",direito_empresarial,A,"Poderá vendê-los a terceiros, independentemente de leilão, hasta pública, avaliação prévia ou qualquer outra medida judicial ou extrajudicial, salvo disposição expressa em contrário prevista no contrato.","Deverá ajuizar ação declaratória para positivar a mora da fiduciante e, após a avaliação dos bens e alvará judicial, poderá vendê-los a terceiros, devendo aplicar o preço da venda no pagamento de seu crédito e das despesas decorrentes.","Poderá vendê-los a terceiros desde que interpele previamente a devedora fiduciante para que realize o pagamento no prazo improrrogável de 15 dias, findo o qual a propriedade estará consolidada se não for realizado o pagamento integral do saldo devedor.","Deverá ajuizar ação de execução por quantia certa em face da fiduciante para cobrar o crédito, que abrange o principal, a correção monetária, os juros, as comissões, as taxas e a cláusula penal, podendo requerer, liminarmente, uma autorização judicial para a venda do bem em sede de tutela de evidência.",2026-04-17 18:15:02.507403 +00:00,2026-04-18 18:57:12.207274 +00:00,"[""alienação fiduciária"", ""mora do devedor"", ""consolidação da propriedade"", ""garantias reais"", ""contrato empresarial""]",49,0.92,initial,
0549cdfe-f815-8bc4-bbc1-3bb3b9926349,2409242a-96d9-88eb-bc25-d63b972f946f,"Marta faleceu, deixando três filhos, cônjuge e bens a inventariar. Nenhum dos herdeiros é incapaz, há consenso sobre a partilha, e eles desejam realizar o inventário da forma mais rápida possível. Considerando os procedimentos judiciais e extrajudiciais que regem o inventário e a partilha, assinale a afirmativa que apresenta a providência a ser adotada pelos herdeiros.",direito_processual_civil,A,"Realizar o inventário extrajudicial por meio de escritura pública, sendo necessária a assistência de um(a) advogado(a).","Realizar o inventário extrajudicial por meio de escritura pública, exigindo-se assistência de um(a) advogado(a) e a intervenção do Ministério Público a fim de controlar a legalidade da partilha.","Ajuizar ação pelo procedimento comum de inventário e partilha, os quais necessariamente devem ocorrer pela via judicial, independentemente da existência de consenso entre os herdeiros.","Comparecer perante o Tabelionato e realizar o inventário e a partilha mediante escritura pública, dispensada a assistência de um(a) advogado(a) por haver acordo sobre a partilha.",2026-04-17 18:15:02.507449 +00:00,2026-04-18 18:57:12.207251 +00:00,"[""inventário extrajudicial"", ""escritura pública"", ""partilha"", ""herdeiros capazes"", ""procedimento de inventário""]",54,0.9,initial,
3fe8c3f6-d497-83e6-b6c5-3701103773e8,2409242a-96d9-88eb-bc25-d63b972f946f,"Em 1º de abril, dia da mentira, Maria resolveu “pregar uma peça” em Pedro, coveiro no cemitério Paz Eterna. Maria pediu a José que divulgasse nas redes sociais que ela falecera após ter sofrido um infarto. Como parte da encenação, Maria sedou-se e deitou-se em um caixão, que foi lacrado e encaminhado por José, com documentos sofisticadamente falsificados, para a sede do Paz Eterna. Sem ser avisado ou desconfiar da farsa, Pedro ficou muito triste e, após orar pela alma de Maria, cumpriu seu dever profissional, realizando a cremação e guardando as cinzas num pote de vidro, que se quebrou. Sobre o procedimento de Pedro, assinale a afirmativa correta.",direito_penal,A,"Ele não praticou crime, pois agiu com base em erro de tipo invencível.",Ele praticou apenas o delito de vilipêndio culposo das cinzas do cadáver de Maria.,Ele praticou o delito de homicídio culposo por descumprir dever de cuidado objetivo.,Ele praticou o delito de homicídio qualificado pela impossibilidade de reação da vítima.,2026-04-17 18:15:02.507501 +00:00,2026-04-18 18:57:12.207259 +00:00,"[""erro de tipo invencível"", ""homicídio culposo"", ""vilipêndio de cadáver"", ""excludente de tipicidade"", ""cremação""]",61,0.95,initial,
3ce67928-e2b3-87c7-bf10-8918ef83e819,2409242a-96d9-88eb-bc25-d63b972f946f,"Arthur está cumprindo pena privativa de liberdade pela prática do crime de furto qualificado. Durante o curso da execução penal sofreu uma queda e ficou tetraplégico, atestado em laudo médico oficial. No final do ano, o Presidente da República concedeu indulto natalino via Decreto, abrangendo os casos de tetraplegia superveniente à prática do delito, desde que o crime tivesse sido praticado sem violência ou grave ameaça. Sendo assim, você, como advogado(a) de Arthur, formulou o pedido de declaração da extinção da punibilidade ao Juízo da Execução, que indeferiu o pedido, sem apresentar fundamentação. Diante do caso narrado, na qualidade de advogado(a) de Arthur, você deve interpor",direito_processual_penal,A,"agravo em execução, no prazo de cinco dias. Sem prejuízo, pode ser impetrado habeas corpus.","recurso de apelação, no prazo de cinco dias. Sem prejuízo, pode ser impetrado habeas corpus.","agravo em execução, no prazo de cinco dias. Apenas em caso de não ser interposto recurso, pode-se optar pela via do habeas corpus.","recurso em sentido estrito, no prazo de cinco dias. Diante da unirecorribilidade das decisões, de forma alternativa, pode-se optar pela via do habeas corpus.",2026-04-17 18:15:02.507522 +00:00,2026-04-18 18:57:12.207258 +00:00,"[""agravo em execução"", ""execução penal"", ""indulto natalino"", ""extinção da punibilidade"", ""recurso cabível""]",64,0.95,initial,
9ed116c4-8eb1-8dbc-9c95-0e8cee489605,2409242a-96d9-88eb-bc25-d63b972f946f,"A sociedade empresária Bons Caminhos Ltda. consultou você, como advogado(a), porque pretendia contratar, em setembro de 2025, alguns aprendizes e estagiários com 18 anos de idade para que realizassem atividades na modalidade de teletrabalho. A sociedade empresária deseja saber se tal pretensão era válida. Em resposta à demanda da sociedade empresária, considerando os termos da CLT, assinale a afirmativa correta.",direito_do_trabalho,A,É permitido contratar aprendizes e estagiários para realizarem atividades na modalidade de teletrabalho.,"É permitido contratar aprendizes na modalidade de teletrabalho, mas não estagiários, por desvirtuar a filosofia do estágio.","É permitido contratar estagiários na modalidade de teletrabalho, mas não aprendizes, porque o contrato de trabalho deles é especial.",Somente é permitido contratar aprendizes e estagiários em regime de teletrabalho se houver autorização dos seus pais ou responsáveis.,2026-04-17 18:15:02.507571 +00:00,2026-04-18 18:57:12.207269 +00:00,"[""aprendiz"", ""estagiário"", ""teletrabalho"", ""CLT"", ""contrato especial de trabalho""]",71,0.93,initial,
c6ca0948-d74a-8154-9a12-af9b6be260ee,2409242a-96d9-88eb-bc25-d63b972f946f,"Joana Silva, empregada doméstica, prestando serviço aos mesmos empregadores por cinco anos consecutivos, é demitida por justa causa, devido à prática de ilícito prontamente comprovado em ambiente laboral. Joana, seis meses após o desligamento, sofreu um acidente de trânsito, restando incapacitada permanentemente para qualquer atividade remunerada. Nesse contexto, assinale a afirmativa correta.",direito_previdenciario,A,Joana poderá obter o benefício previdenciário de aposentadoria por incapacidade permanente.,"Joana não possui direito a qualquer prestação previdenciária, haja vista o desligamento por justa causa.","Joana, caso comprove ter efetuado recolhimentos como facultativa, pode obter a concessão do benefício previdenciário.",Joana somente pode obter o benefício previdenciário se o acidente tiver ocorrido no prazo de três meses após a demissão.,2026-04-17 18:15:02.507559 +00:00,2026-04-18 18:57:12.207271 +00:00,"[""aposentadoria por incapacidade permanente"", ""empregada doméstica"", ""demissão por justa causa"", ""período de graça"", ""RGPS""]",69,0.93,initial,
6c836a6e-c27f-82fb-a47c-ced80cc123a5,2409242a-96d9-88eb-bc25-d63b972f946f,"Um sindicato de classe dos empregados ajuizou, perante o Tribunal Regional do Trabalho competente, dissídio coletivo de natureza econômica com alcance municipal. Após ser devidamente contestado, o processo foi extinto sem a resolução do mérito, não havendo margem para a oposição de embargos de declaração. Considerando esses fatos e que você é o(a) advogado(a) do sindicato autor, assinale a opção que indica o recurso cabível e o respectivo prazo.",direito_processual_do_trabalho,A,"Recurso ordinário, no prazo de 8 dias.","Recurso de revista, no prazo de 8 dias.","Agravo de petição, no prazo de 15 dias.","Recurso extraordinário, no prazo de 15 dias.",2026-04-17 18:15:02.507629 +00:00,2026-04-18 18:57:12.207263 +00:00,"[""dissídio coletivo"", ""recurso ordinário trabalhista"", ""prazo recursal"", ""extinção sem mérito"", ""TRT""]",79,0.97,initial,
8e9b811d-0556-863f-ae6a-94d6c17d07b9,2409242a-96d9-88eb-bc25-d63b972f946f,"Você foi procurado(a) por um Sindicato de Empregados que deseja ajuizar uma ação em face de outro Sindicato de Empregados, com o objetivo de discutir a legitimidade para receber as contribuições sindicais oriundas de uma determinada sociedade empresária. Sobre a hipótese, assinale a afirmativa correta.",direito_processual_do_trabalho,A,A ação deverá ser ajuizada na Justiça do Trabalho.,A ação deverá ser ajuizada na Justiça Comum Federal.,A ação deverá ser ajuizada na Justiça Comum Estadual.,"Não caberá ajuizamento de ação judicial, mas apenas procedimento administrativo no Ministério do Trabalho e Emprego.",2026-04-17 18:15:02.507643 +00:00,2026-04-18 18:57:12.207266 +00:00,"[""competência jurisdicional"", ""contribuição sindical"", ""Justiça do Trabalho"", ""sindicato"", ""dissídio""]",80,0.88,initial,
a85bc21d-c7c5-85d1-9f73-4f43bb4f71ab,2409242a-96d9-88eb-bc25-d63b972f946f,"Leia o fragmento a seguir. Encontrar uma forma de associação que defenda e proteja as pessoas e os bens de cada associado com toda a força comum, e pela qual cada um, unindo-se a todos, só obedece a si mesmo, permanecendo, assim, tão livre quanto antes. (Jean-Jacques Rousseau) Assinale a opção que indica a forma de associação que, segundo Rousseau, responde a esse problema.",filosofia_do_direito,B,Luta de Classes.,Contrato Social.,União das Nações.,Utilitarismo de Regras.,2026-04-17 18:15:02.507090 +00:00,2026-04-18 18:57:12.207269 +00:00,"[""Rousseau"", ""contrato social"", ""filosofia política"", ""legitimidade do Estado"", ""teoria do direito""]",9,0.97,initial,
e1020957-7b4a-89fa-84fc-10d1974cf3e4,2409242a-96d9-88eb-bc25-d63b972f946f,"Glauco ingressou com uma ação contra Alex que, após o trânsito em julgado da sentença condenatória, deu início ao cumprimento de sentença. Alex foi devidamente intimado para pagar o débito no prazo legal, mas não realizou o pagamento. Seis dias após o término do prazo para o pagamento, ao ser questionado sobre a apresentação da impugnação ao cumprimento de sentença, Alex afirmou que ainda aguardava uma intimação específica para impugnar, pois acreditava que o prazo para se manifestar só começaria a contar após essa nova intimação. Diante dessa situação, assinale a afirmativa correta.",direito_processual_civil,B,"Alex está correto, pois o prazo para impugnação ao cumprimento de sentença só se inicia após uma nova intimação específica para esse fim.","O prazo para impugnação ao cumprimento de sentença tem início após o transcurso do prazo para o pagamento voluntário, independentemente de nova intimação.","Alex pode apresentar a impugnação a qualquer momento durante a execução, pois não há prazo específico para essa manifestação, em razão do princípio da ampla defesa, devendo ser apresentada em autos apartados.","O prazo para a impugnação ao cumprimento de sentença tem início antes do prazo para o pagamento voluntário, isto é, primeiro Alex é intimado para impugnar e, caso a impugnação não seja acolhida, ele é intimado para efetuar o pagamento do débito.",2026-04-17 18:15:02.507455 +00:00,2026-04-18 18:57:12.207273 +00:00,"[""cumprimento de sentença"", ""impugnação"", ""prazo processual"", ""intimação"", ""execução civil""]",55,0.97,initial,
